class,AGCLS,corrosion_degree,dem,DMCLS,Drainage_degree,FIFTH_FRTP,landform,lithoidx,LV2_CODE,prec_aver,slope,soil_depth,soil_structure,soil_type,temper_aver
0,5,1,241.0477,3,4,9,4,12,320,106.5,4.86771,4,4,3,10.15
0,6,2,761.89905,3,1,6,1,18,310,113,24.61661,1,1,13,8.60833
0,1,2,205.99513,1,1,1,2,12,620,107.75,4.22475,3,4,8,10.80833
0,1,999,50.07509,1,999,1,999,1,710,105.66666,0.08658,999,999,999,10.675
0,6,2,279.60025,3,2,6,2,47,310,109.75,10.41533,3,4,8,9.31667
0,6,1,721.45911,3,1,9,1,9,320,112.25,24.36461,2,2,13,8.29167
0,3,2,359.35553,2,1,14,1,47,620,108.58334,10.73604,3,4,13,9.86667
0,5,2,461.92096,3,1,4,1,58,330,106.25,16.60491,1,1,13,9.45
0,5,2,382.30121,3,1,9,1,7,320,107.66666,10.19126,2,4,13,9.53333
0,6,2,267.12634,3,1,15,1,64,330,103.25,20.76345,2,4,13,10.525
0,6,1,580.51263,3,2,4,7,12,430,109.75,5.88487,3,1,7,8.65833
0,6,2,326.42218,3,1,9,1,12,330,107.91666,10.30048,3,4,13,10.15
0,6,2,360.98999,3,1,9,1,54,330,106.16666,23.72113,3,4,13,9.73333
0,5,2,295.78625,3,1,15,1,47,320,108.58334,22.87889,1,1,13,9.80833
0,7,2,724.77484,4,1,9,1,64,310,111.16666,21.45193,1,5,13,9.04167
0,5,2,317.66785,3,1,15,1,46,320,109.5,12.56176,3,4,13,10.20833
0,1,2,129.99471,1,2,1,1,54,210,105.83334,9.17511,3,4,13,10.29167
0,5,2,150.98264,3,1,4,2,12,320,107.16666,3.61006,3,4,8,11.04167
0,7,2,987.37494,4,1,6,1,50,310,114.5,23.18388,1,1,13,7.25
0,6,1,248.7036,3,2,15,3,65,320,106.41666,21.26517,2,1,9,11.06667
0,5,1,211.005,3,4,6,4,34,330,106.75,16.04468,4,9,1,10.78333
0,1,1,30.40924,1,2,1,7,66,220,107.83334,0.90151,4,1,7,11.55833
0,1,1,152.84306,1,2,1,3,12,320,109.16666,6.64636,3,5,7,10.76667
0,8,1,594.974,4,2,4,1,12,320,109,16.53129,3,7,13,8.58333
0,6,1,371.43008,3,2,9,5,7,330,107.08334,21.10308,4,4,7,9.74167
0,6,1,503.29404,3,1,15,1,68,330,108.08334,21.32947,2,4,13,9.06667
0,1,1,174.21144,1,4,7,4,12,310,107,14.18017,4,10,3,10.74167
0,1,1,290.46835,1,3,1,5,7,220,106.08334,5.4935,4,4,2,10.39167
0,1,1,45.28461,1,2,1,4,12,110,109.08334,3.21817,4,4,7,11.38333
0,6,2,600.3205,3,1,6,1,47,310,111.25,23.70962,2,4,13,9.11667
0,3,1,280.16812,2,2,13,4,36,220,107.33334,12.92139,4,4,7,10.45833
0,7,999,715.85138,3,999,6,999,18,310,110.16666,24.10657,999,999,999,8.76667
0,5,1,198.914,3,2,9,3,12,330,107.25,5.67401,3,5,7,10.69167
0,1,2,259.99841,1,1,1,1,51,320,107.83334,3.07763,2,4,13,9.59167
0,1,1,133.95589,1,3,1,3,36,710,103.66666,0.077,4,13,2,11.33333
0,5,2,699.3385,3,1,6,1,18,310,110.08334,10.00348,3,4,13,8.98333
0,1,1,691.30438,1,2,1,3,24,220,112,13.21499,2,4,11,8.1
0,6,1,591.93762,3,3,4,7,5,330,109.16666,17.09111,4,10,3,8.9
0,1,1,141.98721,1,2,1,3,1,620,105.91666,6.09996,2,4,9,11.2
0,5,2,633.88019,3,1,6,1,44,310,109.41666,17.8009,3,4,13,8.86667
0,6,2,261.12442,3,1,9,1,12,330,109.08334,7.26924,3,4,13,10.45833
0,1,2,68.29013,1,1,1,1,12,220,106.08334,8.56001,3,4,13,10.925
0,1,1,655.52966,1,2,8,1,12,430,111,4.46184,3,7,13,8.05
0,4,2,714.69019,2,1,15,1,9,220,110.5,9.76779,1,2,13,8.31667
0,1,1,56.95686,1,6,1,4,12,210,108.41666,0.35878,2,10,4,11.275
0,6,2,738.39734,3,1,6,1,12,320,110.33334,10.72702,3,4,13,7.45833
0,6,2,756.98981,3,1,6,1,50,320,113,11.7471,3,4,13,7.69167
0,5,2,341.14688,3,1,4,1,12,320,106.5,6.85675,3,4,13,10.15833
0,6,2,280.62173,3,1,9,1,47,330,107.25,17.50818,2,4,13,10.53333
0,5,2,390.12119,3,1,9,1,18,320,105.58334,11.42579,3,4,13,10.16667
0,1,2,40.86713,1,1,1,1,47,430,109.33334,4.60888,3,4,13,11.73333
0,5,2,496.62061,3,1,6,1,12,320,107.91666,18.37157,3,4,13,9.3
0,6,2,844.3598,3,2,9,1,33,330,110.5,10.93351,3,5,13,8.3
0,5,1,804.30402,3,1,9,1,50,310,113.5,15.77799,2,3,13,7.39167
0,3,1,732.3493,2,2,14,1,12,330,111.08334,12.42205,3,7,13,7.975
0,5,2,120.29044,3,1,14,1,43,320,105.5,2.51185,2,4,13,10.6
0,1,999,3.33298,1,999,1,999,66,210,106,0.40544,999,999,999,11.88333
0,1,999,147.7796,1,999,1,999,12,210,98.91666,0.17941,999,999,999,11.46667
0,1,1,14.00832,1,4,1,4,12,110,112.5,0.07424,4,10,3,12.225
0,1,1,9.32926,1,2,1,7,66,150,109.83334,2.80812,4,11,7,12.16667
0,6,2,143.00565,3,1,14,1,47,330,107.41666,11.94246,1,1,13,10.425
0,4,2,132.88812,2,1,9,1,12,320,106.25,11.55853,3,4,13,11.175
0,1,999,317.18817,1,999,1,999,26,210,105.83334,7.9519,999,999,999,9.65833
0,5,2,697.55206,3,1,9,1,5,330,110.25,22.75053,3,4,13,8.35833
0,1,1,282.98889,1,3,1,6,12,210,107.5,1.40863,4,11,2,10.40833
0,5,2,185.36879,3,1,9,1,12,330,106,1.33351,3,4,13,11.01667
0,5,2,159.86899,3,1,9,1,1,310,104.58334,6.27304,3,4,13,11.35833
0,4,1,151.16525,2,2,16,3,60,330,109.91666,6.99443,2,1,9,10.90833
0,5,2,341.81104,3,1,15,1,60,310,110.75,14.06575,1,1,13,9.58333
0,1,2,118.33323,1,1,1,1,12,620,108.41666,3.97586,3,4,13,10.84167
0,6,2,614.38422,3,1,9,1,18,330,109.41666,31.20458,1,1,13,9.175
0,1,1,26.38491,1,4,1,4,60,210,107.16666,2.28472,4,10,1,11.81667
0,1,1,350.10791,1,2,1,1,7,220,106,2.7566,3,9,8,10.2
0,6,2,367.51321,3,1,4,1,33,330,104,12.19628,2,4,13,10.23333
0,3,2,761.64069,2,1,15,1,12,320,112.33334,5.40753,3,4,13,8.075
0,5,2,286.71347,3,1,6,1,62,310,99.25,13.78586,3,4,13,10.5
0,5,1,136.08791,3,3,4,7,1,320,106.08334,2.5661,3,4,3,10.94167
0,5,2,503.95621,3,1,9,1,50,320,109.25,21.84057,3,4,13,8.71667
0,1,3,49.07323,1,2,1,2,12,210,107.91666,1.54516,3,7,8,11.24167
0,5,3,121.44294,3,2,9,2,12,330,107.91666,8.92899,3,7,8,11.01667
0,6,2,196.31363,3,1,9,1,12,220,107.83334,6.55344,3,4,13,10.275
0,5,2,347.1846,3,1,15,1,12,320,108.25,15.18617,1,1,13,9.65
0,6,2,695.79437,3,1,9,1,44,320,108.5,17.99285,1,1,13,8.63333
0,7,2,719.27448,4,1,9,1,58,330,110.91666,25.87022,1,1,13,8.74167
0,4,2,195.82423,2,1,6,1,47,310,110.5,16.48722,3,4,13,10.6
0,7,1,877.71088,4,1,6,1,68,320,113.08334,20.53805,2,4,13,7.04167
0,4,3,253.42155,2,1,9,1,12,320,105.91666,10.98179,3,4,13,10.45
0,1,1,31.44563,1,4,1,4,12,210,106.66666,0.59473,4,10,1,11.65833
0,5,2,178.31929,3,2,16,1,12,320,106.75,10.02314,3,4,13,10.8
0,3,2,707.45758,2,2,15,1,4,320,110.33334,23.75887,3,5,13,8.36667
0,6,999,413.15366,3,999,6,999,50,310,107.75,10.28094,999,999,999,9.53333
0,6,1,169.65489,3,4,6,4,12,330,109.08334,5.66518,4,10,3,10.79167
0,1,2,118.5541,1,1,1,1,12,220,105.75,3.27352,3,4,13,11.18333
0,1,2,148.16167,1,2,1,1,47,320,108.83334,8.47098,3,4,13,10.86667
0,5,1,271.61923,3,3,14,5,42,320,109,12.96832,2,4,3,9.34167
0,6,2,608.48047,3,1,9,1,47,330,111.83334,12.7611,3,4,13,8.15
0,7,1,661.6001,4,1,6,1,47,310,110.08334,11.41079,2,3,13,7.79167
0,1,999,15.35657,1,999,1,999,66,210,105.75,0.27147,999,999,999,11.89167
0,6,2,316.75812,3,2,4,1,37,320,104.41666,2.65036,3,5,13,10.975
0,1,2,531.31604,1,2,7,1,33,320,109,12.76289,3,5,13,8.91667
0,8,2,611.35101,4,1,9,1,12,310,110,16.83654,3,4,13,9.38333
0,5,2,213.66464,3,1,15,1,64,320,102.66666,21.61646,2,4,13,10.80833
0,1,1,442.90942,1,3,1,7,4,220,108,23.8288,1,4,3,9.16667
0,1,1,113.35907,1,2,1,3,42,210,106.41666,5.1797,3,5,7,10.2
0,7,2,600.48279,4,1,9,1,9,330,111,25.22548,1,5,13,9.475
0,6,1,841.10254,3,2,4,1,12,330,111,16.11556,3,7,13,7.69167
0,4,2,199.21217,2,1,14,1,47,320,108.83334,12.28224,2,4,13,10.775
0,3,1,417.53214,2,2,14,3,12,320,101.58334,5.48813,3,5,7,10.19167
0,5,2,91.03625,3,2,9,1,12,330,107,5.99154,3,7,13,11.18333
0,5,999,68.11488,3,999,9,999,12,320,106.25,3.52389,999,999,999,11.15833
0,1,1,237.57617,1,3,1,5,47,310,110.33334,10.01879,2,4,3,10.01667
0,4,2,281.12393,2,1,9,1,30,330,97.33334,13.36489,1,2,13,10.71667
0,5,2,474.70938,3,1,6,1,12,310,112.25,27.77161,1,1,13,9.4
0,4,2,234.07063,2,1,15,1,33,320,102.41666,28.17602,2,4,13,10.65
0,5,1,143.87331,3,3,4,4,12,320,106.75,10.39074,3,5,7,11.075
0,5,3,103.92865,3,1,9,1,12,330,107.08334,6.51772,3,4,13,10.71667
0,5,2,125.58865,3,1,6,1,47,310,109.41666,9.92348,3,4,13,11.36667
0,1,2,38.13208,1,1,1,1,66,150,109,0.4372,3,4,13,11.50833
0,1,1,136.07178,1,2,1,7,1,710,102.91666,1.24713,4,1,7,11.09167
0,1,2,63.30771,1,1,1,1,47,210,107.91666,2.39156,3,4,13,11.38333
0,1,1,161.47563,1,6,1,4,12,220,111.5,10.12664,2,10,4,11.55833
0,1,1,4.76378,1,6,1,8,67,210,105.41666,0.13309,1,1,5,11.78333
0,5,1,365.07919,3,1,15,1,40,320,106.16666,8.45753,2,4,13,9.925
0,1,1,57.09762,1,3,1,4,66,120,109.08334,1.81567,4,5,7,11.36667
0,7,1,1278.68225,4,1,6,1,68,330,118.33334,27.18039,2,4,13,5.48333
0,5,2,713.34625,3,1,6,1,12,330,113.41666,28.05085,3,4,13,8.46667
0,1,1,46.20607,1,4,1,7,66,510,107.91666,0.30109,4,10,3,11.3
0,7,2,923.24432,4,1,6,1,58,310,115.83334,17.09582,1,1,13,7.79167
0,5,2,396.85345,3,1,4,1,50,330,107,12.73152,1,1,13,9.75833
0,6,1,390.94437,3,2,9,3,12,320,105.58334,5.20263,2,1,9,8.93333
0,1,2,162.94221,1,1,1,1,12,150,98.33334,7.31646,3,4,13,11.33333
0,1,2,318.4342,1,1,1,1,12,320,107.58334,17.90301,3,4,13,10.63333
0,1,1,12.84757,1,3,1,3,47,210,106.83334,0.80181,2,8,10,11.79167
0,6,2,497.41733,3,1,6,1,47,310,111,20.57209,1,1,13,9.49167
0,1,2,394.90964,1,1,1,1,47,320,108.5,12.53021,3,4,13,9.58333
0,5,1,256.13641,3,2,14,1,51,320,106.25,3.78912,2,4,13,9.61667
0,1,1,255.30745,1,3,7,5,7,320,104.83334,12.20518,4,4,2,10.49167
0,7,2,825.83142,4,1,9,1,68,330,110.5,24.09047,2,4,13,7.98333
0,5,2,261.11676,3,1,6,1,47,320,110.25,20.18283,3,4,13,10.58333
0,4,1,440.32281,2,2,15,3,38,320,107.41666,12.99525,2,4,10,9.49167
0,5,1,381.13339,3,2,6,1,12,320,107.83334,26.37256,2,4,13,9.275
0,5,1,338.63525,3,3,4,4,12,410,102.41666,8.686,3,5,3,10.45833
0,1,2,41.6799,1,2,1,2,66,210,106.5,2.38583,3,7,8,11.375
0,6,2,377.431,3,1,9,1,36,310,107,25.82241,3,4,13,10.8
0,4,2,330.42563,2,1,15,1,47,320,109.83334,9.01473,3,4,13,10.225
0,1,2,71.22365,1,1,1,1,66,710,105.58334,0.62226,2,4,13,10.53333
0,6,2,799.76239,3,1,9,1,4,330,110,4.89624,2,2,13,8.375
0,1,2,130.41382,1,1,1,1,20,430,106.5,5.13068,3,4,13,10.825
0,6,2,593.55957,3,1,15,1,4,330,108.75,26.16784,1,1,13,8.93333
0,5,1,299.89819,3,3,14,5,42,220,108.41666,4.58411,2,4,3,10.3
0,1,2,290.75616,1,1,1,1,12,210,107.5,7.25589,3,4,13,10.25833
0,6,2,300.29053,3,1,14,1,47,320,108.41666,14.06768,2,4,13,9.525
0,3,1,577.44116,2,2,15,5,5,320,109.5,4.09121,2,3,9,8.64167
0,1,1,85.51666,1,3,1,7,66,220,106.33334,1.29468,3,4,3,10.45
0,5,2,385.20404,3,1,4,1,9,330,110.58334,18.06818,1,5,13,10.2
0,6,2,745.50085,3,1,4,1,33,310,110.58334,12.6246,2,2,13,8.175
0,4,2,179.8526,2,1,9,1,54,320,105.41666,19.08312,3,4,13,10.11667
0,3,2,192.30316,2,1,14,1,23,320,107.5,13.52776,3,4,13,10.38333
0,6,2,428.56912,3,1,6,1,9,330,107.16666,17.86991,1,4,13,9.39167
0,7,1,598.48431,4,2,9,1,12,320,111.83334,19.7047,3,7,13,9.36667
0,5,2,614.08527,3,1,6,1,12,330,110.16666,21.6385,3,4,13,8.83333
0,1,1,4.29329,1,6,1,8,66,210,106.41666,0.37435,1,5,5,11.80833
0,6,2,456.67502,3,1,6,1,47,310,110.41666,4.85952,1,1,13,9.8
0,1,1,491.7742,1,2,1,3,9,110,108.25,4.5946,2,4,9,9.15
0,5,1,90.75993,3,4,16,4,12,330,106.91666,5.16374,4,10,3,11.20833
0,4,2,330.09296,2,1,15,1,7,320,106.33334,15.45968,2,4,13,10.275
0,4,1,304.08813,2,2,14,4,12,320,102,6.46537,4,4,7,10.68333
0,5,1,1109.04541,3,2,9,1,12,320,116.33334,12.7568,3,7,13,6.39167
0,1,1,274.96664,1,1,1,1,7,320,106.41666,17.55535,2,2,13,10.00833
0,3,2,258.92648,2,1,14,1,47,330,106.83334,13.71823,2,4,13,9.80833
0,7,2,1174.43091,4,1,9,1,60,330,121.91666,22.25201,1,1,13,6.43333
0,6,2,393.77332,3,1,6,1,18,310,107.16666,11.65872,3,4,13,9.925
0,5,2,130.13559,3,1,9,1,12,320,105.58334,5.9422,3,4,13,11.15
0,1,2,193.6964,1,1,1,1,42,320,108.5,11.90785,3,4,13,10.28333
0,6,2,557.16943,3,1,9,1,63,320,109.5,20.44945,1,1,13,8.75833
0,5,2,337.72165,3,1,9,1,12,330,108.41666,13.06336,3,4,13,10.08333
0,4,1,146.28728,2,2,16,5,66,320,108.91666,8.69976,2,4,9,10.58333
0,1,1,489.93573,1,1,1,1,50,220,108.66666,16.11344,2,3,13,8.88333
0,1,1,72.07966,1,2,1,3,12,130,111,7.76908,2,1,9,11.43333
0,6,1,88.00852,3,4,15,4,12,320,106.08334,4.17171,4,10,3,11.36667
0,1,2,125.30296,1,1,1,1,7,710,103.83334,1.99292,2,4,13,11.00833
0,1,1,24.25391,1,4,1,7,12,110,109.75,0.11395,4,10,1,11.76667
0,5,1,63.61916,3,2,9,4,66,210,106.41666,2.68587,4,4,7,11.26667
0,1,1,175.60979,1,2,1,4,12,320,97.41666,0.54125,4,4,7,11.26667
0,4,2,528.94336,2,1,15,1,33,330,108.5,24.71672,2,2,13,9.075
0,6,2,396.06699,3,1,4,1,12,320,106.33334,5.8578,3,4,13,10.08333
0,4,2,82.23808,2,1,16,2,12,330,107.33334,3.60623,3,4,8,11.04167
0,4,1,227.16772,2,4,14,4,12,320,108,14.36049,4,4,3,10.31667
0,1,2,216.12204,1,1,1,1,12,210,96.83334,4.99076,1,1,13,11.06667
0,6,2,559.22266,3,1,9,1,54,330,110.75,19.81655,3,4,13,8.875
0,3,2,322.61395,2,2,14,1,39,320,108.08334,11.863,3,5,13,10.15
0,7,2,835.09186,4,1,6,1,47,310,115.58334,15.03109,3,4,13,7.85833
0,8,1,657.04199,4,2,9,1,12,320,109.5,12.76812,3,7,13,8.03333
0,6,2,1114.38867,3,1,4,1,64,320,114.83334,23.95101,2,4,13,7.025
0,5,2,243.27023,3,1,15,1,60,310,111.41666,12.61527,3,4,13,10.225
0,6,1,339.85818,3,2,15,3,40,330,107.08334,11.35646,3,5,10,9.74167
0,6,2,1213.75061,3,1,6,1,9,310,118.16666,13.421,2,4,13,6.55
0,2,2,191.52779,1,1,14,1,12,330,107.83334,8.44853,3,4,13,10.54167
0,1,2,512.70453,1,1,1,1,45,710,108.91666,6.98418,3,4,13,8.96667
0,1,2,50.50747,1,2,1,2,12,210,107.16666,2.78742,3,7,8,11.23333
0,7,1,422.8425,4,2,6,5,33,330,105.33334,12.66059,4,4,7,9.91667
0,5,1,101.74383,3,3,15,5,66,320,108,13.26789,2,4,3,10.79167
0,6,1,705.66193,3,2,4,3,45,320,109.16666,5.64094,2,4,11,8.75
0,1,2,163.92795,1,1,1,1,47,430,109.5,4.30605,2,4,13,10.74167
0,6,2,260.83932,3,1,14,1,47,320,107.58334,28.78233,1,1,13,9.83333
0,1,999,61.32869,1,999,1,999,66,210,106.41666,1.86273,999,999,999,11.24167
0,5,2,358.53235,3,1,6,1,47,310,110.58334,20.36599,3,4,13,10.16667
0,6,1,651.17737,3,1,9,1,68,220,110.66666,9.6617,2,4,13,7.89167
0,5,1,67.77963,3,4,9,4,12,320,105.75,7.55986,4,9,1,11.125
0,4,1,625.15723,2,2,15,1,12,320,110.41666,18.06655,3,7,13,8.80833
0,1,2,82.5287,1,1,19,2,12,420,107.5,3.73205,3,4,8,11.04167
0,1,1,58.8561,1,4,1,4,12,240,106.41666,8.57688,4,10,3,11.50833
0,4,2,218.40997,2,1,9,1,47,310,109.83334,7.67629,3,4,13,10.49167
0,4,3,116.49062,2,1,16,1,12,330,108.41666,6.75676,3,4,13,10.85
0,1,2,246.98718,1,1,1,1,7,320,105.66666,5.98015,2,4,13,10.38333
0,6,1,312.54611,3,2,4,4,12,320,106.58334,2.63134,4,4,7,10.05833
0,5,2,224.08501,3,1,9,1,12,330,107.66666,10.36694,3,4,13,10.7
0,1,1,82.0282,1,3,1,4,12,220,105.16666,2.0444,3,6,7,11.19167
0,4,1,243.15704,2,2,9,4,12,330,98.08334,5.68505,4,4,7,11.3
0,1,1,95.25819,1,2,1,3,12,250,106.16666,14.14103,2,1,9,11
0,8,2,823.89117,4,1,6,1,50,330,112.25,29.37788,1,1,13,7.95
0,6,1,320.58893,3,2,4,1,7,320,106.16666,1.99997,3,9,13,10.31667
0,5,2,231.64667,3,2,9,1,34,320,106.25,8.04075,3,1,13,10.71667
0,6,1,247.32597,3,2,4,1,34,320,106.41666,14.69786,2,4,13,11.075
0,3,2,240.52223,2,1,15,1,12,320,108.16666,13.43953,3,4,13,10.2
0,1,1,94.20193,1,4,1,7,12,210,107.66666,1.86357,4,10,3,10.96667
0,6,2,444.28885,3,1,6,1,60,320,110.08334,17.68174,2,4,13,8.775
0,6,2,861.12769,3,1,6,1,33,310,111.66666,24.87472,2,2,13,7.99167
0,6,2,381.06128,3,1,15,1,12,320,107.91666,15.80221,3,4,13,9.59167
0,4,2,76.48293,2,2,16,2,52,320,108.83334,6.66192,3,4,8,11.11667
0,1,1,224.33681,1,2,1,5,7,220,104.5,2.9711,3,5,10,10.83333
0,4,2,167.60316,2,1,6,1,47,310,108.91666,2.38521,2,4,13,11.04167
0,1,1,83.14204,1,2,1,4,66,220,107.5,2.82222,4,4,7,10.8
0,5,2,370.36493,3,1,6,1,47,310,110.33334,17.2622,2,4,13,9.91667
0,1,999,25.7139,1,999,1,999,1,710,105.83334,0.78136,999,999,999,11.11667
0,5,2,78.60198,3,2,16,2,12,220,108.75,2.78593,3,7,8,11.18333
0,6,1,450.78195,3,1,4,1,64,320,108.41666,12.31635,2,4,13,9.24167
0,4,2,243.61972,2,1,6,1,12,330,107.41666,3.57726,3,4,13,10.70833
0,5,2,291.7525,3,1,6,1,47,330,107.16666,8.17351,2,4,13,10.80833
0,5,1,580.71851,3,1,6,1,7,330,109.83334,22.49106,2,2,13,8.79167
0,6,2,464.77371,3,1,9,1,68,320,107.66666,26.21228,1,5,13,9.05833
0,4,1,99.69247,2,4,4,4,12,320,106.83334,8.37048,4,10,3,11.2
0,4,2,168.44019,2,1,4,1,12,330,107,9.67033,3,4,13,10.71667
0,1,1,77.29276,1,2,1,4,12,120,109.16666,0.32225,4,4,7,11.26667
0,3,2,421.15692,2,1,15,1,2,320,108.33334,19.41755,3,4,13,9.84167
0,4,1,679.37256,2,2,15,4,12,320,109.83334,8.46817,4,4,7,8.30833
0,3,2,261.77426,2,1,15,1,12,320,108.08334,14.13083,3,4,13,10.13333
0,1,1,165.9213,1,3,1,5,12,220,108.08334,4.90972,2,4,3,10.95833
0,5,2,263.16943,3,1,16,1,56,320,110.41666,16.84824,2,4,13,9.89167
0,1,1,90.05674,1,6,1,4,66,220,106.75,1.77737,2,10,4,11.03333
0,6,2,446.87463,3,1,9,1,58,330,106.33334,16.08343,1,1,13,9.36667
0,5,1,211.31288,3,2,9,1,54,320,105.83334,14.96749,2,4,13,10.09167
0,1,999,17.87507,1,999,1,999,66,110,108.33334,0.66314,999,999,999,11.825
0,8,2,486.37833,4,1,4,1,12,320,109.08334,11.22327,3,4,13,9
0,5,2,562.73608,3,1,4,1,50,320,108.91666,12.26567,3,4,13,8.80833
0,5,2,174.79002,3,2,4,1,7,320,104.33334,12.18674,3,5,13,11.325
0,1,2,44.52542,1,2,1,2,12,220,106.41666,1.76007,3,7,8,11.51667
0,6,2,549.69641,3,1,6,1,47,330,111.33334,20.15625,3,4,13,8.66667
0,5,2,644.30853,3,1,6,1,12,320,110.5,30.03542,1,1,13,8.05
0,7,2,363.70224,4,1,9,1,12,330,109.66666,19.77048,3,4,13,9.7
0,4,1,54.90745,2,3,15,4,66,330,107.66666,2.34899,4,4,3,11.23333
0,5,2,201.31468,3,1,9,1,47,310,107.91666,10.53716,3,4,13,10.41667
0,5,2,254.87169,3,1,4,1,12,320,98.91666,4.73618,3,4,13,10.8
0,4,1,254.5562,2,2,15,3,12,320,108.25,12.83702,2,1,9,10.21667
0,1,2,41.51806,1,1,1,1,66,150,108.41666,0.58079,3,4,13,11.36667
0,5,2,179.34515,3,1,6,1,47,310,109.91666,18.4223,3,4,13,11.05833
0,3,1,238.20912,2,4,9,4,12,320,99.08334,7.21356,4,10,3,11.05
0,5,2,90.9024,3,2,16,1,66,330,108,6.48593,3,4,13,11.21667
0,1,2,71.90157,1,2,1,1,66,210,108.25,1.89631,3,7,13,11.15
0,1,1,192.41196,1,2,19,4,12,160,106.91666,7.63646,4,4,7,10.86667
0,2,1,1036.78284,1,1,15,1,68,310,115.58334,13.61964,2,4,13,7
0,5,1,550.03107,3,1,15,1,7,320,108.91666,28.49799,2,2,13,9.29167
0,6,1,852.31177,3,1,9,1,12,330,111.33334,4.55878,2,3,13,7.84167
0,4,2,262.56937,2,1,4,1,12,320,97.58334,3.28368,3,4,13,10.90833
0,6,2,500.50754,3,1,4,1,47,310,106.41666,16.40552,3,4,13,8.73333
0,5,1,215.24947,3,2,4,4,12,320,97.25,6.56272,4,4,7,11.23333
0,6,2,475.11154,3,1,9,1,10,310,107.16666,16.84007,1,4,13,9.58333
0,1,1,9.30942,1,4,1,7,66,210,105.5,0.09327,4,10,3,11.73333
0,1,999,148.46255,1,999,1,999,47,210,105.91666,3.06263,999,999,999,10.175
0,6,1,599.61401,3,1,6,1,68,330,110.16666,12.58077,2,4,13,8.45833
0,5,2,647.30365,3,1,6,1,18,310,108.66666,3.60213,3,4,13,9.19167
0,1,2,326.56372,1,1,1,1,7,320,105.66666,6.33301,2,4,13,10.11667
0,5,2,384.2442,3,2,4,1,38,320,107.41666,7.51386,3,9,8,9.94167
0,5,2,286.7738,3,1,9,1,12,320,105.5,12.80997,3,4,13,9.975
0,7,2,154.37885,4,1,15,2,60,320,107.16666,5.87355,3,4,8,10.05
0,6,2,1116.68958,3,1,4,1,33,320,116.25,15.3112,2,4,13,6.74167
0,6,2,527.67743,3,1,9,1,47,320,110.08334,21.64448,3,4,13,9.475
0,6,2,640.43085,3,1,6,1,47,310,111.91666,18.96645,1,1,13,8.725
0,5,2,496.57758,3,1,15,1,4,220,106.91666,21.69407,1,1,13,9.325
0,5,1,184.64644,3,3,6,4,47,310,110.25,10.44365,4,4,7,10.95
0,5,1,272.89279,3,1,9,1,33,310,104.83334,15.23822,2,2,13,10.41667
0,5,2,245.17424,3,2,15,1,47,320,110.08334,16.82311,3,4,13,10.06667
0,7,2,604.76501,4,2,4,1,50,320,109.66666,15.75511,2,4,13,8.725
0,1,2,346.48053,1,1,1,1,7,220,106.25,17.16573,2,4,13,10.33333
0,1,1,155.98048,1,6,1,7,12,220,98.08334,3.12724,2,10,4,11.525
0,1,2,65.61396,1,2,1,2,47,160,107.83334,0.32907,3,4,8,11.175
0,1,2,56.03285,1,2,1,2,66,210,106,1.15708,3,7,8,11.325
0,1,1,269.14438,1,1,1,7,40,220,105.66666,2.0733,1,1,9,10.11667
0,7,3,371.7417,4,1,15,1,47,320,108.75,19.07957,2,4,13,9.525
0,3,1,574.92639,2,2,14,3,45,320,109.33334,19.97758,2,1,9,8.68333
0,5,2,414.05853,3,1,9,1,12,310,107.75,13.86165,1,1,13,9.6
0,1,2,120.42544,1,1,1,1,12,320,107.83334,4.19747,3,4,13,10.5
0,1,2,138.58176,1,1,1,1,12,210,107.83334,7.13785,3,4,13,10.54167
0,5,2,235.54062,3,1,9,1,12,330,108.75,22.84344,3,4,13,10.34167
0,7,1,1020.78381,4,1,6,1,12,320,113.66666,21.58609,2,3,13,6.85833
0,1,1,74.1546,1,2,1,7,12,110,105.58334,0.61762,4,1,7,11.7
0,8,1,1126.17078,4,1,6,1,50,310,115.83334,22.14704,2,3,13,6.89167
0,5,2,822.33795,3,2,15,1,33,330,111.91666,15.08739,3,5,13,7.98333
0,5,1,473.55627,3,1,4,1,4,320,108.75,14.10708,2,2,13,9.025
0,5,1,863.38623,3,1,9,1,12,330,112.33334,14.83099,2,3,13,7.81667
0,1,2,215.36125,1,1,1,1,7,210,104.83334,2.55929,2,4,13,10.69167
0,7,2,635.46399,4,1,6,1,50,330,110.91666,18.29111,1,1,13,8.45
0,3,2,704.05444,2,1,14,1,12,220,109.91666,5.80771,3,4,13,7.75833
0,1,2,61.11021,1,2,1,2,12,410,107.5,3.49155,3,7,8,11.08333
0,1,1,123.9257,1,3,1,4,47,220,106.66666,4.14757,3,5,3,10.825
0,6,2,803.34698,3,2,6,1,47,310,112,15.42151,2,4,13,7.94167
0,6,2,343.30695,3,1,4,1,7,320,106.08334,7.01098,2,4,13,9.94167
0,6,999,163.39697,3,999,9,999,18,330,105.5,13.80747,999,999,999,11.09167
0,1,1,149.69424,1,2,1,5,12,210,108,1.40911,2,4,9,10.9
0,1,2,208.63786,1,1,1,1,47,110,110.16666,10.99798,3,4,13,10.66667
0,6,1,474.12311,3,1,6,1,33,320,106.75,15.13905,2,2,13,9.65
0,5,1,679.13684,3,2,9,1,12,320,111,25.58757,3,7,13,9.05833
