Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.74223E-4,32.759511716,0.381118601,0.13307455,0.212765957,0
1.75558E-4,33.004260245,0.383389035,0.131681099,0.212765957,0
1.77139E-4,33.251368474,0.386068603,0.130287648,0.212765957,0
1.79334E-4,33.501025007,0.38976851,0.128894197,0.212765957,0
1.80699E-4,33.752715919,0.392058327,0.127500746,0.212765957,0
1.82619E-4,34.007393175,0.395265434,0.126107296,0.212765957,0
1.8406E-4,34.264323811,0.397659941,0.124713845,0.212765957,0
1.85679E-4,34.504620367,0.400340727,0.123419926,0.212765957,0
1.87077E-4,34.765540761,0.402644787,0.122026476,0.212765957,0
1.88888E-4,35.010042356,0.405615795,0.120732557,0.212765957,0
1.90324E-4,35.256475099,0.407961806,0.119438638,0.212765957,0
1.91655E-4,35.504828102,0.410128508,0.11814472,0.212765957,0
1.9378E-4,35.755525923,0.413570505,0.116850801,0.212765957,0
1.95052E-4,36.00824502,0.415621227,0.115556883,0.234042553,0
1.97444E-4,36.263868864,0.419458751,0.114262964,0.234042553,0
1.99165E-4,36.501957746,0.422204168,0.113068578,0.234042553,0
2.00675E-4,36.761921262,0.424602172,0.111774659,0.234042553,0
2.02825E-4,37.004532237,0.427998847,0.110580273,0.234042553,0
2.05153E-4,37.269961968,0.431655167,0.109286354,0.234042553,0
2.06271E-4,37.51680029,0.433402508,0.108091968,0.234042553,0
2.0953E-4,37.766031502,0.438465581,0.106897581,0.234042553,0
2.11554E-4,38.018790705,0.441586952,0.105703195,0.234042553,0
2.13296E-4,38.252764898,0.444259863,0.104608341,0.234042553,0
2.16035E-4,38.510283598,0.4484368,0.103413954,0.234042553,0
2.17949E-4,38.770707976,0.45133669,0.102219568,0.234042553,0
2.19416E-4,39.011433453,0.453549191,0.101124714,0.255319149,0
2.21403E-4,39.253869002,0.456530962,0.10002986,0.255319149,0
2.23122E-4,39.520642764,0.45909785,0.098835473,0.276595745,0
2.25054E-4,39.76719218,0.461967816,0.097740619,0.276595745,0
2.27865E-4,40.016349162,0.466117385,0.096645765,0.276595745,0
2.29926E-4,40.268369866,0.469139816,0.095550911,0.276595745,0
2.31755E-4,40.522636554,0.471806981,0.094456057,0.276595745,0
2.33714E-4,40.755204209,0.474649294,0.093460735,0.276595745,0
2.35933E-4,41.013482802,0.477849799,0.09236588,0.276595745,0
2.38813E-4,41.25105874,0.481975814,0.091370558,0.29787234,0
2.40656E-4,41.515127291,0.484598626,0.090275704,0.29787234,0
2.42108E-4,41.756524672,0.486655516,0.089280382,0.29787234,0
2.43647E-4,42.023529571,0.488826991,0.088185528,0.29787234,0
2.45377E-4,42.267999858,0.491256059,0.087190206,0.319148936,0
2.46658E-4,42.513872475,0.49304845,0.086194884,0.319148936,0
2.49031E-4,42.762162236,0.496350762,0.085199562,0.319148936,0
2.52594E-4,43.013077576,0.501269354,0.08420424,0.319148936,0
2.53961E-4,43.266464023,0.503143445,0.083208918,0.319148936,0
2.56477E-4,43.52132609,0.506573757,0.082213596,0.319148936,0
2.59282E-4,43.753828039,0.510371428,0.081317806,0.319148936,0
2.61083E-4,44.014107181,0.512794513,0.080322484,0.319148936,0
2.63597E-4,44.250328909,0.51615588,0.079426695,0.319148936,0
2.653E-4,44.514968685,0.518419247,0.078431373,0.319148936,0
2.68104E-4,44.755249882,0.522124591,0.077535583,0.319148936,0
2.69801E-4,45.024186185,0.524352946,0.076540261,0.319148936,0
2.71392E-4,45.267919697,0.526432316,0.075644471,0.319148936,0
2.73538E-4,45.513250742,0.529223325,0.074748681,0.319148936,0
2.75781E-4,45.761117838,0.532122678,0.073852891,0.319148936,0
2.79201E-4,46.010668031,0.536508369,0.072957102,0.319148936,0
2.82122E-4,46.263474017,0.540222483,0.072061312,0.319148936,0
2.86736E-4,46.519231544,0.546028648,0.071165522,0.319148936,0
2.88915E-4,46.77807045,0.548744929,0.070269732,0.319148936,0
2.90424E-4,47.009838647,0.550616781,0.069473475,0.319148936,0
2.92641E-4,47.272315843,0.553352273,0.068577685,0.319148936,0
2.94711E-4,47.507625551,0.555891271,0.067781427,0.319148936,0
2.98319E-4,47.774557028,0.560282648,0.066885638,0.319148936,0
3.00383E-4,48.014284321,0.56277479,0.06608938,0.319148936,0
3.03059E-4,48.255573208,0.565985301,0.065293122,0.319148936,0
3.06152E-4,48.529887709,0.569666575,0.064397333,0.319148936,0
3.0804E-4,48.775597907,0.571899411,0.063601075,0.319148936,0
3.11307E-4,49.023316732,0.575733086,0.062804817,0.319148936,0
3.14821E-4,49.274006326,0.579819851,0.06200856,0.340425532,0
3.17688E-4,49.527123284,0.583124263,0.061212302,0.340425532,0
3.20275E-4,49.750473708,0.586084047,0.060515577,0.340425532,0
3.23526E-4,50.008046993,0.589773757,0.059719319,0.340425532,0
3.26204E-4,50.26807236,0.592788216,0.058923062,0.340425532,0
