Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.4205E-5,9.000811943,0.207612764,0.548603572,0.07518797,0
4.48317E-5,9.250225758,0.21022269,0.543077075,0.082706767,0
4.56995E-5,9.50360906,0.213822308,0.537550577,0.090225564,0
4.65412E-5,9.752674434,0.217298207,0.532221455,0.090225564,0
4.73383E-5,10.001546596,0.220575665,0.526991019,0.090225564,0
4.81552E-5,10.250101823,0.223920209,0.521859272,0.090225564,0
4.89604E-5,10.502406785,0.227202839,0.516727524,0.090225564,0
5.01239E-5,10.750693837,0.231921692,0.511793151,0.090225564,0
5.11298E-5,11.004019771,0.235978314,0.506858778,0.105263158,0
5.17163E-5,11.250782824,0.238333567,0.50212178,0.105263158,0
5.25025E-5,11.500907863,0.241479273,0.497384782,0.112781955,0
5.34112E-5,11.750070163,0.245099287,0.492746472,0.112781955,0
5.41717E-5,12.00313869,0.248115138,0.488108161,0.120300752,0
5.49805E-5,12.254250198,0.251309726,0.483568538,0.120300752,0
5.59098E-5,12.503401558,0.254963519,0.479127603,0.120300752,0
5.65763E-5,12.750789761,0.257572926,0.474785355,0.120300752,0
5.73292E-5,13.00152435,0.260509453,0.470443107,0.120300752,0
5.82774E-5,13.250065558,0.264191494,0.466199546,0.120300752,0
5.91647E-5,13.502513278,0.267620486,0.461955985,0.120300752,0
5.98204E-5,13.752350345,0.270144295,0.457811112,0.120300752,0
6.05123E-5,14.004974362,0.272797895,0.453666239,0.120300752,0
6.13638E-5,14.254891082,0.276050094,0.449620053,0.127819549,0
6.22727E-5,14.502297069,0.279505633,0.445672555,0.127819549,0
6.32034E-5,14.753446839,0.283027193,0.441725057,0.127819549,0
6.39308E-5,15.001333368,0.285767273,0.437876246,0.127819549,0
6.46483E-5,15.252113081,0.288459794,0.434027435,0.135338346,0
6.5549E-5,15.506036742,0.291825659,0.430178624,0.142857143,0
6.66018E-5,15.750428615,0.295739715,0.426527188,0.142857143,0
6.75399E-5,16.005411787,0.299209008,0.422777065,0.15037594,0
6.83813E-5,16.250339068,0.30230616,0.419224317,0.15037594,0
6.93121E-5,16.504896796,0.305716403,0.415572881,0.157894737,0
7.0242E-5,16.756012026,0.309106932,0.412020132,0.157894737,0
7.09073E-5,17.003024714,0.311522244,0.408566071,0.157894737,0
7.17793E-5,17.252483482,0.314675279,0.40511201,0.157894737,0
7.27328E-5,17.505140041,0.318106811,0.401657949,0.157894737,0
7.34745E-5,17.753806361,0.320763795,0.398302576,0.157894737,0
7.41272E-5,18.004832963,0.323093851,0.394947202,0.157894737,0
7.50208E-5,18.250931455,0.326270674,0.391690516,0.157894737,0
7.58093E-5,18.507206129,0.329061268,0.388335143,0.157894737,0
7.64933E-5,18.750844999,0.331472962,0.385177144,0.165413534,0
7.76261E-5,19.005053688,0.335447634,0.381920458,0.165413534,0
7.83521E-5,19.254606265,0.337982734,0.378762459,0.172932331,0
7.89397E-5,19.506231504,0.340027099,0.375604461,0.172932331,0
7.95257E-5,19.75189008,0.342060042,0.37254515,0.172932331,0
8.03892E-5,20.007768575,0.345044064,0.369387151,0.172932331,0
8.11953E-5,20.258113057,0.347817431,0.36632784,0.172932331,0
8.2162E-5,20.503364716,0.351127842,0.363367216,0.172932331,0
8.28365E-5,20.750955116,0.353427622,0.360406592,0.172932331,0
8.3433E-5,21.000346985,0.355454976,0.357445969,0.172932331,0
8.447E-5,21.252443005,0.358963851,0.354485345,0.172932331,0
8.53882E-5,21.507107441,0.36205505,0.351524721,0.180451128,0
8.62505E-5,21.756064781,0.364944063,0.348662785,0.180451128,0
8.72289E-5,22.007812879,0.36820679,0.345800849,0.180451128,0
8.79593E-5,22.253078331,0.370631134,0.3430376,0.180451128,0
8.86299E-5,22.500474373,0.372849034,0.340274351,0.195488722,0
8.93957E-5,22.758893511,0.375372135,0.337412415,0.195488722,0
9.03319E-5,23.001607318,0.378443213,0.334747854,0.203007519,0
9.13353E-5,23.255864308,0.381717595,0.331984605,0.203007519,0
9.21232E-5,23.503672253,0.384276849,0.329320043,0.210526316,0
