X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
207616.4338,562594.4501,train,2.3417502473081919E-4,55.6308208179655,0.6943022334655495
222631.6646,563912.1717,train,3.98623059677484E-4,75.02925805118446,0.8670030185682626
207519.3009,566752.5003,train,2.668921419113987E-4,60.690725480457935,0.7409513726426431
236032.9433,567939.4667,train,4.1428776406160527E-4,76.06306338704024,0.8771397587112222
253194.8564,568103.3309,train,7.194932049457048E-5,16.245801967425294,0.3052026560420591
220157.0915,568332.7619,train,4.38507577638319E-4,77.94156699083743,0.8913131151275906
218066.069,568942.387,train,9.572401719846799E-5,23.000245318415026,0.3839694119669439
274953.8227,570849.9793,train,9.353675765567978E-5,22.411400973710247,0.3771122504555192
274954.3452,572129.5196,train,2.3443515671800426E-5,3.340695688834289,0.1118791813943173
216105.3442,538725.1809,train,2.3836791867225824E-4,56.34643374009107,0.7007208612137237
219849.0108,538715.6053,train,7.015173140131769E-4,88.62813400489372,0.9712861243375459
222893.7215,533547.3203,train,1.445412883746634E-4,36.32809194511363,0.5188241913876618
272067.4375,524262.3805,train,6.379655677265245E-5,13.871778605195486,0.27593490501739626
287399.3057,498935.2225,train,1.470690240763693E-4,37.04745854546883,0.5249405970795172
249977.6827,494206.9922,train,5.69749857667651E-4,84.5438542332028,0.9440613942999839
250586.1598,494470.8417,train,2.9688122341728877E-4,64.70199040695744,0.7774300936929721
251060.5368,497056.6303,train,5.833022525822167E-4,85.04302722678679,0.9477695229812062
251264.5472,495414.1853,train,2.509605694559259E-4,58.27984736822025,0.7191992383855097
235248.9747,490432.2355,train,5.96068824640297E-4,85.5380686058491,0.951037503231886
235170.2642,492026.2564,train,7.253479698636653E-4,89.31199507704376,0.9745485255578704
249452.8787,505252.4081,train,0.0010707719675352291,94.45254651785491,0.9955691787353478
249584.7269,505222.2176,train,8.505040823145277E-4,91.8783551000656,0.9864909563277893
249378.4933,505119.4552,train,8.943846667535368E-4,92.70484777780295,0.9891812580535184
250036.1543,504848.6435,train,1.4870769407618898E-4,37.39958511684658,0.5288641146990986
249919.7915,504829.7398,train,1.5533908124649895E-4,39.2404989538439,0.5444137064835718
249555.0686,504735.7044,train,3.47700577458941E-4,70.44726553756759,0.8279053182807171
223105.9762,525024.1483,train,3.1745158454999484E-4,67.00245315036472,0.799435725377225
197418.5827,536951.2815,train,6.662706570712897E-4,87.87267018567216,0.9656787878884026
241591.0857,506515.9041,train,2.3790973775877583E-4,56.25079460862239,0.7000260723053733
240435.9758,506430.5951,train,3.9312835980386343E-4,74.60421528188367,0.8632526484336404
239079.3848,504119.5079,train,1.1317274587838429E-4,28.095349920934957,0.4360369642259072
270623.5406,496173.1416,train,3.598448905522566E-4,71.8121649626942,0.8381641569802162
204584.9792,528178.1573,train,9.844677937874743E-4,93.6782327893859,0.9931423155220962
204607.134,528168.9212,train,3.284252115003465E-4,68.28662140362374,0.8102708917567046
209298.5522,497301.6797,train,1.9538733614724255E-5,2.501636097817597,0.09415349728386013
261227.5673,506350.8269,train,9.938521688673536E-4,93.76887118827908,0.9934604027521099
261692.387,505555.7159,train,7.785581320966512E-4,90.2909414506208,0.9805571892745794
259618.7317,505636.3667,train,7.14086852696646E-4,89.02427285812426,0.973055852274813
281496.3365,501432.1505,train,3.978326681585494E-4,74.97810833905956,0.8664699430000463
275586.9876,507327.8991,train,4.813910023073006E-4,80.12985236179063,0.9125175340027518
276874.0482,510329.8995,train,5.668570746472821E-4,84.35173423075273,0.9432364088355558
276873.2693,510144.9023,train,5.477999238402446E-4,83.52231671723696,0.9374889561773011
266563.2894,497842.0239,train,1.8667258052280285E-4,46.2510704927645,0.6112227723447956
260264.2984,498867.6286,train,5.733828967013337E-4,84.77216463143553,0.9450805275866169
217242.8039,529138.041,train,3.574072413822794E-4,71.57020170342324,0.8361552334390194
216165.4381,494893.9067,train,1.0706313395066602E-4,26.343961416273725,0.4183264275903592
216931.0589,512525.0035,train,1.9727392299214816E-4,48.44739364855272,0.6315322572516301
227438.6461,508591.2495,train,2.7114536144579493E-4,61.2783616913957,0.7464679419797566
230631.4662,496913.3916,train,5.310877854181302E-4,82.37408163938584,0.9319717355971863
249267.4366,471006.7221,train,5.382773860468701E-4,82.77591225703473,0.9344025549784268
320665.9329,485869.6322,train,8.33817861142638E-5,19.54074555810154,0.3442624887293566
321068.7746,501094.1767,train,2.1537174894259548E-4,52.011898653949366,0.6637818565970319
321143.0783,503299.4314,train,3.149718106800158E-5,5.203930682893628,0.1473507733042374
320028.6467,513171.869,train,1.9546204129997652E-4,47.999215228919546,0.6281378975429606
322007.9084,511866.343,train,1.167272268748754E-4,28.99237161785525,0.44609150394073005
316246.1147,524406.7626,train,3.1802172851223663E-4,67.13441139398677,0.8000136184495497
311708.3835,522731.6801,train,1.8342008405157912E-4,45.49195525731768,0.6047702012958642
260971.7284,469375.4315,train,6.019475718477922E-4,85.84892480830761,0.9524727928286868
262885.9243,471318.8907,train,3.589943602248563E-4,71.7200132795807,0.8374660284632207
303313.6502,516134.8074,train,1.8775115992537603E-4,46.51330195170174,0.6133392025456839
306550.6976,507170.2075,train,8.893978977476878E-4,92.5305074509116,0.9889047398597778
331413.4391,515940.8572,train,1.7520594193690223E-4,43.62279687762587,0.5879935159535912
329097.2572,506345.7618,train,2.1610234822925186E-4,52.17294148029842,0.6650227472991326
336045.4629,515974.1883,train,2.149250149907856E-4,51.96932977737768,0.6630208350407845
339358.3578,501344.8363,train,7.915282876830122E-4,90.66462773111434,0.9817924654299953
341418.4786,498972.6905,train,6.499035878712732E-4,87.42609756706054,0.9627147715453342
345617.3187,500511.3968,train,4.1246372449507175E-4,75.94756500003496,0.8760003289640844
363257.6744,491995.2863,train,3.8046172387588395E-4,73.43271316512278,0.8541992679520651
317325.4894,532671.376,train,6.295422117600802E-5,13.677846710725673,0.2728415866965024
316681.328,534641.4977,train,6.047176611856464E-4,86.08810115336964,0.9531344471602826
