Species,#Training samples,Regularized training gain,Unregularized training gain,Iterations,Training AUC,#Background points,AGCLS contribution,DMCLS contribution,Drainage_degree contribution,FIFTH_FRTP contribution,LV2_CODE contribution,corrosion_degree contribution,dem contribution,landform contribution,lithoidx contribution,prec_aver contribution,slope contribution,soil_depth contribution,soil_structure contribution,soil_type contribution,temper_aver contribution,AGCLS permutation importance,DMCLS permutation importance,Drainage_degree permutation importance,FIFTH_FRTP permutation importance,LV2_CODE permutation importance,corrosion_degree permutation importance,dem permutation importance,landform permutation importance,lithoidx permutation importance,prec_aver permutation importance,slope permutation importance,soil_depth permutation importance,soil_structure permutation importance,soil_type permutation importance,temper_aver permutation importance,Training gain without AGCLS,Training gain without DMCLS,Training gain without Drainage_degree,Training gain without FIFTH_FRTP,Training gain without LV2_CODE,Training gain without corrosion_degree,Training gain without dem,Training gain without landform,Training gain without lithoidx,Training gain without prec_aver,Training gain without slope,Training gain without soil_depth,Training gain without soil_structure,Training gain without soil_type,Training gain without temper_aver,Training gain with only AGCLS,Training gain with only DMCLS,Training gain with only Drainage_degree,Training gain with only FIFTH_FRTP,Training gain with only LV2_CODE,Training gain with only corrosion_degree,Training gain with only dem,Training gain with only landform,Training gain with only lithoidx,Training gain with only prec_aver,Training gain with only slope,Training gain with only soil_depth,Training gain with only soil_structure,Training gain with only soil_type,Training gain with only temper_aver,Entropy,Prevalence (average probability of presence over background sites),Fixed cumulative value 1 cumulative threshold,Fixed cumulative value 1 Cloglog threshold,Fixed cumulative value 1 area,Fixed cumulative value 1 training omission,Fixed cumulative value 5 cumulative threshold,Fixed cumulative value 5 Cloglog threshold,Fixed cumulative value 5 area,Fixed cumulative value 5 training omission,Fixed cumulative value 10 cumulative threshold,Fixed cumulative value 10 Cloglog threshold,Fixed cumulative value 10 area,Fixed cumulative value 10 training omission,Minimum training presence cumulative threshold,Minimum training presence Cloglog threshold,Minimum training presence area,Minimum training presence training omission,10 percentile training presence cumulative threshold,10 percentile training presence Cloglog threshold,10 percentile training presence area,10 percentile training presence training omission,Equal training sensitivity and specificity cumulative threshold,Equal training sensitivity and specificity Cloglog threshold,Equal training sensitivity and specificity area,Equal training sensitivity and specificity training omission,Maximum training sensitivity plus specificity cumulative threshold,Maximum training sensitivity plus specificity Cloglog threshold,Maximum training sensitivity plus specificity area,Maximum training sensitivity plus specificity training omission,"Balance training omission, predicted area and threshold value cumulative threshold","Balance training omission, predicted area and threshold value Cloglog threshold","Balance training omission, predicted area and threshold value area","Balance training omission, predicted area and threshold value training omission",Equate entropy of thresholded and original distributions cumulative threshold,Equate entropy of thresholded and original distributions Cloglog threshold,Equate entropy of thresholded and original distributions area,Equate entropy of thresholded and original distributions training omission
Dioscorea,111,0.6923,0.9753,500,0.8544,10110,2.8583,0.0279,1.9640,6.9786,2.8588,4.4825,9.7609,2.7967,23.8638,3.8149,7.3485,0.1647,7.7671,6.2052,19.1082,2.2511,0.1818,0.0000,3.5591,1.6458,1.3151,0.3759,2.3782,17.0499,15.0277,11.7512,1.0943,3.5252,1.1208,38.7239,0.6754,0.6920,0.6909,0.6573,0.6743,0.6736,0.6907,0.6855,0.5676,0.6370,0.6330,0.6899,0.6726,0.6812,0.6214,0.0226,0.0144,0.0413,0.0433,0.0379,0.0446,0.1697,0.0782,0.1971,0.0309,0.1039,0.0266,0.1025,0.0938,0.2165,8.5293,0.2978,1.0000,0.0559,0.8211,0.0090,5.0000,0.1437,0.6246,0.0360,10.0000,0.2214,0.4998,0.0631,0.6361,0.0428,0.8574,0.0000,16.2389,0.3052,0.3972,0.0991,33.4792,0.4925,0.2252,0.2252,36.3295,0.5188,0.2049,0.2252,2.5016,0.0942,0.7243,0.0180,9.9665,0.2206,0.5005,0.0631
